STATE CODE	LOCALITY ID	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	DURATION MINUTES	EFFORT DISTANCE KM	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CO-VAU	L17409427	1.1390132	-70.0579100	2021-12-29	15:23:00	obsr256173	S100612792	Traveling	18	0.467	3	1	G7705525
CO-VAU	L17409427	1.1390132	-70.0579100	2021-12-29	15:23:00	obsr524543	S100621508	Traveling	18	0.467	3	1	G7705525
CO-VAU	L17395035	1.2711800	-70.2090500	2021-11-14		obsr126130	S100526044	Incidental				0	G9780795
CO-VAU	L17397533	1.1355200	-70.1218700	2021-11-16		obsr37758	S100540486	Incidental				0	
CO-VAU	L17397542	1.2297000	-70.2298800	2021-11-17		obsr37758	S100540500	Incidental				0	
CO-VAU	L17462143	1.2533285	-70.2338362	2021-11-22	15:00:00	obsr777374	S100910433	Incidental			1	0	
CO-VAU	L17391631	1.2297000	-70.2298800	2021-12-02		obsr126130	S100502736	Incidental				0	G9814729
CO-VAU	L17391631	1.2297000	-70.2298800	2021-12-02		obsr1402902	S130846316	Incidental				0	G9814729
CO-VAU	L17395036	1.1580200	-70.0084200	2021-11-15		obsr126130	S100525705	Incidental				0	G9780800
CO-VAU	L17395039	1.2814000	-70.2308300	2021-11-17		obsr126130	S100525708	Incidental				0	G9780805
CO-VAU	L17395039	1.2814000	-70.2308300	2021-11-17		obsr1402902	S130342712	Incidental				0	G9780805
CO-VAU	L17395040	1.2016900	-70.1730400	2021-11-15		obsr126130	S100525709	Incidental				0	G9780799
CO-VAU	L17395040	1.2016900	-70.1730400	2021-11-17		obsr1402902	S130342682	Incidental				0	G9780802
CO-VAU	L17395040	1.2016900	-70.1730400	2021-11-18		obsr1402902	S130342713	Incidental				0	G9780806
CO-VAU	L17395044	1.2100300	-70.2071300	2021-11-14		obsr126130	S100525713	Incidental				0	G9780796
CO-VAU	L17395044	1.2100300	-70.2071300	2021-11-14		obsr1402902	S130342639	Incidental				0	G9780796
CO-VAU	L17395047	1.1223400	-70.0937100	2021-11-15		obsr126130	S100525715	Incidental				0	G9780798
CO-VAU	L17395048	1.1708100	-70.1758100	2021-11-18		obsr126130	S100525716	Incidental				0	G9780807
CO-VAU	L17395048	1.1708100	-70.1758100	2021-11-18		obsr1402902	S130342734	Incidental				0	G9780807
CO-VAU	L17395566	1.1296193	-70.0858207	2021-12-29	07:29:00	obsr256173	S100528235	Traveling	125	0.772	1	1	G7698802
CO-VAU	L17395566	1.1296193	-70.0858207	2021-12-29	07:29:00	obsr524543	S100532674	Traveling	125	0.772	1	1	G7698802
CO-VAU	L17396999	1.2711800	-70.2090500	2021-11-13	14:00:00	obsr338028	S161003326	Traveling	180	4.023	9	1	G11680868
CO-VAU	L17397000	1.1580200	-70.0084200	2021-11-15	08:00:00	obsr539373	S100535726	Traveling	240	5.633	9	0	G11680985
CO-VAU	L17397000	1.1580200	-70.0084200	2021-11-15	08:00:00	obsr338028	S161004930	Traveling	240	5.633	9	0	G11680985
CO-VAU	L17397002	1.0928000	-70.0443000	2021-11-16	06:00:00	obsr539373	S100535728	Traveling	360	4.023	7	1	G11680982
CO-VAU	L17397002	1.0928000	-70.0443000	2021-11-16	06:00:00	obsr338028	S161004927	Traveling	360	4.023	7	1	G11680982
CO-VAU	L17397003	1.2814000	-70.2308300	2021-11-17	16:00:00	obsr338028	S161004924	Traveling	120	3.219	9	1	G11680979
CO-VAU	L17397003	1.2814000	-70.2308300	2021-11-17	16:00:00	obsr539373	S100535731	Traveling	120	3.219	9	1	G11680979
CO-VAU	L17397004	1.2016900	-70.1730400	2021-11-15	14:00:00	obsr338028	S161004929	Traveling	60	0.805	8	0	G11680984
CO-VAU	L17397004	1.2016900	-70.1730400	2021-11-15	14:00:00	obsr539373	S100535732	Traveling	60	0.805	8	0	G11680984
CO-VAU	L17397008	1.2100300	-70.2071300	2021-11-14	06:00:00	obsr539373	S100535736	Traveling	360	4.828	9	1	G11680988
CO-VAU	L17397008	1.2100300	-70.2071300	2021-11-14	06:00:00	obsr338028	S161004934	Traveling	360	4.828	9	1	G11680988
CO-VAU	L17397010	1.1223400	-70.0937100	2021-11-15	06:00:00	obsr539373	S100535739	Traveling	60	1.609	9	1	G11680986
CO-VAU	L17397010	1.1223400	-70.0937100	2021-11-15	06:00:00	obsr338028	S161004931	Traveling	60	1.609	9	1	G11680986
CO-VAU	L17397011	1.1708100	-70.1758100	2021-11-18	06:00:00	obsr338028	S161004922	Traveling	300	4.828	9	1	G11680977
CO-VAU	L17397011	1.1708100	-70.1758100	2021-11-18	06:00:00	obsr539373	S100535740	Traveling	300	4.828	9	1	G11680977
CO-VAU	L17397018	1.2016900	-70.1730400	2021-11-18		obsr338028	S161004923	Incidental				0	G11680978
CO-VAU	L17397018	1.2016900	-70.1730400	2021-11-18		obsr539373	S100535754	Incidental				0	G11680978
CO-VAU	L17397018	1.2016900	-70.1730400	2021-11-17		obsr539373	S100535753	Incidental				0	G11680981
CO-VAU	L17397018	1.2016900	-70.1730400	2021-11-17		obsr338028	S161004926	Incidental				0	G11680981
CO-VAU	L17397026	1.2814000	-70.2308300	2021-11-16		obsr338028	S161004928	Incidental				0	G11680983
CO-VAU	L17397026	1.2814000	-70.2308300	2021-11-16		obsr539373	S100535338	Incidental				0	G11680983
CO-VAU	L17397027	1.2711800	-70.2090500	2021-11-14	14:00:00	obsr338028	S161004932	Traveling	240	2.414	9	1	G11680987
CO-VAU	L17397027	1.2711800	-70.2090500	2021-11-14	14:00:00	obsr539373	S100535750	Traveling	240	2.414	9	1	G11680987
CO-VAU	L17397535	1.2814000	-70.2308300	2021-11-17		obsr37758	S100540492	Incidental				0	
CO-VAU	L17397536	1.2016900	-70.1730400	2021-11-15		obsr37758	S100540493	Incidental				0	
CO-VAU	L17397539	1.2100300	-70.2071300	2021-11-14		obsr37758	S100540496	Incidental				0	
CO-VAU	L17397541	1.1223400	-70.0937100	2021-11-15		obsr37758	S100540499	Incidental				0	
CO-VAU	L17397542	1.2297000	-70.2298800	2021-12-02		obsr37758	S100545379	Incidental				0	
CO-VAU	L17397543	1.1708100	-70.1758100	2021-11-18		obsr37758	S100540501	Incidental				0	
CO-VAU	L17391631	1.2297000	-70.2298800	2021-11-17		obsr1402902	S130342687	Incidental				0	G9780803
CO-VAU	L17391631	1.2297000	-70.2298800	2021-11-17		obsr126130	S100526045	Incidental				0	G9780803
CO-VAU	L17395040	1.2016900	-70.1730400	2021-11-18		obsr126130	S100526048	Incidental				0	G9780806
CO-VAU	L17395040	1.2016900	-70.1730400	2021-11-17		obsr126130	S100526047	Incidental				0	G9780802
CO-VAU	L17397532	1.1580200	-70.0084200	2021-11-15		obsr37758	S100540484	Incidental				0	
CO-VAU	L17397534	1.0928000	-70.0443000	2021-11-16		obsr37758	S100540491	Incidental				0	
CO-VAU	L17409135	1.1478263	-70.0375710	2021-12-29	13:58:00	obsr256173	S100611288	Traveling	64	0.676	3	1	G7705529
CO-VAU	L17409140	1.1422043	-70.0510438	2021-12-29	15:08:00	obsr524543	S100621515	Stationary	12		3	1	G7705526
CO-VAU	L17409140	1.1422043	-70.0510438	2021-12-29	15:08:00	obsr256173	S100611318	Stationary	12		3	1	G7705526
CO-VAU	L17543450	1.2297000	-70.2298800	2021-11-17	06:00:00	obsr338028	S161004925	Traveling	360	6.437	8	1	G11680980
CO-VAU	L17543450	1.2297000	-70.2298800	2021-11-17	06:00:00	obsr539373	S100535751	Traveling	360	6.437	8	1	G11680980
CO-VAU	L18299998	1.2448708	-70.2292550	2021-06-19	05:45:00	obsr2774010	S105858900	Traveling	300	1.320	7	0	
CO-VAU	L18305809	1.1989209	-70.0473116	2021-11-12	05:45:00	obsr2774010	S105908321	Traveling	480	7.000	9	1	
CO-VAU	L18305809	1.1989209	-70.0473116	2021-11-11	05:40:00	obsr2774010	S105898557	Traveling	420	6.000	9	1	
CO-VAU	L18308227	1.0694778	-70.0587751	2021-11-13	14:00:00	obsr2774010	S105909174	Traveling	240	0.560	9	1	
CO-VAU	L18308396	0.8612903	-70.0501424	2021-12-02	06:30:00	obsr2774010	S105918891	Traveling	480	4.000	8	1	
CO-VAU	L18299756	1.2350669	-70.2325809	2021-06-05	06:00:00	obsr2774010	S105858001	Traveling	300	1.300	6	0	
CO-VAU	L18299998	1.2448708	-70.2292550	2021-08-28	06:02:00	obsr2774010	S105859785	Traveling	300	0.640	8	1	
CO-VAU	L18305809	1.1989209	-70.0473116	2021-11-10	05:00:00	obsr2774010	S105896786	Traveling	540	5.000	9	1	
CO-VAU	L18308396	0.8612903	-70.0501424	2021-12-04	05:00:00	obsr2774010	S106036496	Traveling	480	2.000	8	0	
CO-VAU	L21584872	1.2918270	-70.1775400	2021-12-08	14:00:00	obsr1051392	S122712446	Traveling	260	8.047	5	1	
CO-VAU	L3455328	1.2789939	-70.2263582	2021-11-16	15:12:00	obsr538843	S99480707	Traveling	123	2.070	6	1	
CO-VAU	L3455328	1.2789939	-70.2263582	2021-11-19	15:43:00	obsr538843	S99484511	Traveling	50	1.260	5	1	
CO-VAU	L3455328	1.2789939	-70.2263582	2021-11-16		obsr37758	S100541520	Incidental				0	
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr315634	S98060627	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3571110	1.1380562	-70.1134560	2021-12-29	16:08:00	obsr524543	S100621488	Traveling	18	0.402	3	1	G7705523
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr38671	S97885783	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3571110	1.1380562	-70.1134560	2021-12-29	16:08:00	obsr256173	S100612890	Traveling	18	0.402	3	1	G7705523
CO-VAU	L3571110	1.1380562	-70.1134560	2021-04-11	11:10:00	obsr162605	S85565001	Traveling	352	4.293	4	1	G6551903
CO-VAU	L3571110	1.1380562	-70.1134560	2021-04-11	11:10:00	obsr235798	S85564997	Traveling	352	4.293	4	1	G6551903
CO-VAU	L3571110	1.1380562	-70.1134560	2021-04-12	05:55:00	obsr235798	S85564976	Traveling	697	11.830	5	1	G6551898
CO-VAU	L3571110	1.1380562	-70.1134560	2021-02-15	06:45:00	obsr758132	S81697545	Traveling	240	3.000	3	1	G6296724
CO-VAU	L3571110	1.1380562	-70.1134560	2021-02-19	08:30:00	obsr1239506	S81947073	Traveling	90	1.000	4	1	G6310486
CO-VAU	L3571110	1.1380562	-70.1134560	2021-04-12	05:55:00	obsr162605	S85564977	Traveling	697	11.830	5	1	G6551898
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr103929	S98606910	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr277145	S99249733	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3455328	1.2789939	-70.2263582	2021-11-18	17:07:00	obsr538843	S99480698	Stationary	35		4	1	
CO-VAU	L3455328	1.2789939	-70.2263582	2021-01-30	08:30:00	obsr910395	S93371494	Traveling	240	1.500	4	1	
CO-VAU	L3455328	1.2789939	-70.2263582	2021-10-04	07:07:00	obsr834444	S96408963	Traveling	150	4.000	2	1	G7328780
CO-VAU	L3455328	1.2789939	-70.2263582	2021-10-04	07:07:00	obsr433512	S96113658	Traveling	150	4.000	2	1	G7328780
CO-VAU	L3455328	1.2789939	-70.2263582	2021-11-17	16:18:00	obsr538149	S97738222	Traveling	119	6.328	10	1	
CO-VAU	L3571110	1.1380562	-70.1134560	2021-02-19	08:30:00	obsr758132	S81947072	Traveling	90	1.000	4	1	G6310486
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr345070	S98069072	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3571110	1.1380562	-70.1134560	2021-08-19	06:09:00	obsr680977	S93785899	Traveling	303	7.160	1	1	
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr164294	S98317114	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-20	15:39:00	obsr777374	S99031455	Traveling	65	1.781	9	1	G7459730
CO-VAU	L3571110	1.1380562	-70.1134560	2021-12-04	09:37:00	obsr726711	S98467851	Traveling	300	0.160	2	1	
CO-VAU	L3571110	1.1380562	-70.1134560	2021-11-17	06:11:00	obsr538843	S99484612	Traveling	240	8.670	6	1	
CO-VAU	L3571110	1.1380562	-70.1134560	2021-07-18	06:46:00	obsr680977	S92255000	Traveling	312	6.060	1	1	
CO-VAU	L3571110	1.1380562	-70.1134560	2021-02-15	06:45:00	obsr1239506	S81697548	Traveling	240	3.000	3	1	G6296724
CO-VAU	L4005274	1.2227799	-70.2341580	2021-01-29	06:32:00	obsr261579	S98133176	Traveling	57	1.330	2	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr164294	S98317120	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr38671	S97933800	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr277145	S99249719	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr315634	S98060620	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr345070	S98069066	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr315634	S98060634	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr38671	S97797075	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr345070	S98069078	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-27	09:12:00	obsr680977	S91697958	Traveling	19	0.300	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-07-05	06:23:00	obsr680977	S91697941	Traveling	180	2.530	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-17	06:20:00	obsr680977	S90430849	Traveling	183	2.570	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr103929	S98606677	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-19	15:19:00	obsr680977	S90851619	Traveling	92	0.850	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr103929	S98607126	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4056895	1.2241529	-70.2384496	2021-01-29	05:50:00	obsr261579	S98133214	Traveling	38	0.760	2	1	
CO-VAU	L4056895	1.2241529	-70.2384496	2021-11-14	06:01:00	obsr538149	S97579870	Traveling	397	1.159	10	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-02-11	15:40:00	obsr758132	S81029927	Traveling	90	1.000	4	1	G6277934
CO-VAU	L4015410	1.2710053	-70.2019551	2021-08-07	14:48:00	obsr680977	S93972756	Traveling	111	3.220	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr277145	S99249743	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	15:16:00	obsr777374	S98656894	Traveling	162	4.149	9	1	G7459736
CO-VAU	L4056895	1.2241529	-70.2384496	2021-08-30	05:47:00	obsr851548	S93955866	Traveling	619	1.700	3	1	G7143940
CO-VAU	L4056895	1.2241529	-70.2384496	2021-12-29	13:08:00	obsr524543	S100621539	Traveling	38	0.241	3	1	G7705531
CO-VAU	L4056895	1.2241529	-70.2384496	2021-12-29	13:08:00	obsr256173	S100611053	Traveling	38	0.241	3	1	G7705531
CO-VAU	L4005274	1.2227799	-70.2341580	2021-09-14	10:01:00	obsr680977	S95247217	Incidental			1	0	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-26	15:06:00	obsr680977	S90851636	Traveling	97	1.190	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-25	15:23:00	obsr680977	S90851659	Traveling	51	0.340	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-07-05	15:09:00	obsr680977	S91697865	Traveling	96	1.140	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr164294	S98317108	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-16	15:22:00	obsr680977	S90295554	Traveling	103	1.660	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-22	05:15:00	obsr777374	S99221586	Traveling	45	0.738	9	1	G7459724
CO-VAU	L4015410	1.2710053	-70.2019551	2021-02-11	15:40:00	obsr1239506	S81029929	Traveling	90	1.000	4	1	G6277934
CO-VAU	L4015410	1.2710053	-70.2019551	2021-06-11	06:00:00	obsr680977	S90033353	Traveling	144	2.350	1	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-14	17:56:00	obsr538149	S97594944	Stationary	5		10	0	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-14	15:06:00	obsr538149	S97594977	Traveling	167	1.931	10	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-13	14:29:00	obsr538149	S97553293	Traveling	186	2.414	10	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2021-11-19	06:00:00	obsr968820	S113219731	Traveling	120	1.609	8	0	
CO-VAU	L4056895	1.2241529	-70.2384496	2021-08-30	05:47:00	obsr739464	S93955867	Traveling	619	1.700	3	1	G7143940
CO-VAU	L4056895	1.2241529	-70.2384496	2021-08-30	05:47:00	obsr2023496	S93955864	Traveling	619	1.700	3	1	G7143940
CO-VAU	L4056895	1.2241529	-70.2384496	2021-12-29	09:43:00	obsr256173	S100564687	Traveling	139	0.772	3	1	G7705532
CO-VAU	L4056895	1.2241529	-70.2384496	2021-12-29	09:43:00	obsr524543	S100621555	Traveling	139	0.772	3	1	G7705532
CO-VAU	L4056895	1.2241529	-70.2384496	2021-12-02	13:56:00	obsr726711	S98377024	Traveling	20	0.500	2	1	
CO-VAU	L4056895	1.2241529	-70.2384496	2021-12-02	07:03:00	obsr726711	S98376543	Traveling	300	5.000	2	1	
CO-VAU	L4056895	1.2241529	-70.2384496	2021-11-20	06:00:00	obsr968820	S113221532	Traveling	420	8.047	8	0	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr315634	S98060637	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-12-05	05:35:00	obsr726711	S98545340	Traveling	360	1.700	2	1	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-29	10:00:00	obsr726711	S98259961	Traveling	300	3.000	3	0	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-02-20	11:05:00	obsr1239506	S82014821	Traveling	90	2.000	3	1	G6314424
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr103929	S98605561	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr277145	S99249749	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-01-28	16:00:00	obsr910395	S93175679	Traveling	120	1.000	4	1	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-02-02	14:02:00	obsr756695	S81498779	Traveling	160	2.504	2	1	G6296318
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-17	15:25:00	obsr538843	S99484545	Traveling	38	0.820	6	1	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-20	07:26:00	obsr538843	S99484479	Traveling	37	1.280	5	1	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr345070	S98069081	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-02-02	14:02:00	obsr121585	S81686168	Traveling	160	2.504	2	1	G6296318
CO-VAU	L4817239	1.2708337	-70.2155730	2021-12-03	14:38:00	obsr726711	S98420246	Traveling	120	0.010	2	1	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr777374	S98177176	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr38671	S97769138	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-13	19:36:00	obsr338028	S97545788	Stationary	5		10	0	
CO-VAU	L4817239	1.2708337	-70.2155730	2021-11-18	16:59:00	obsr164294	S98317123	Traveling	48	1.879	8	1	G7459739
CO-VAU	L4817239	1.2708337	-70.2155730	2021-02-20	11:05:00	obsr758132	S82014820	Traveling	90	2.000	3	1	G6314424
CO-VAU	L5709000	1.2570922	-70.2339247	2021-11-18	16:42:00	obsr38671	S97769113	Traveling	7	0.106	1	1	
CO-VAU	L5709000	1.2570922	-70.2339247	2021-11-18	16:00:00	obsr103929	S98921116	Incidental			6	0	
CO-VAU	L5709000	1.2570922	-70.2339247	2021-08-31	16:30:00	obsr2023496	S94004969	Stationary	24		2	1	G7147152
CO-VAU	L5709000	1.2570922	-70.2339247	2021-08-31	16:30:00	obsr851548	S94004970	Stationary	24		2	1	G7147152
CO-VAU	L5709000	1.2570922	-70.2339247	2021-08-31	16:30:00	obsr739464	S94004972	Stationary	24		2	1	G7147152
CO-VAU	L6364642	1.2096508	-70.2053833	2021-12-30	13:39:00	obsr524543	S100621442	Traveling	95	4.120	3	1	G7705519
CO-VAU	L6364642	1.2096508	-70.2053833	2021-12-30	13:39:00	obsr256173	S100612815	Traveling	95	4.120	3	1	G7705519
CO-VAU	L6364642	1.2096508	-70.2053833	2021-12-01	06:01:00	obsr726711	S98341282	Stationary	360		2	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2021-12-30	05:56:00	obsr256173	S100612836	Traveling	455	6.711	3	1	G7705520
CO-VAU	L6364642	1.2096508	-70.2053833	2021-12-30	05:56:00	obsr524543	S100621461	Traveling	455	6.711	3	1	G7705520
CO-VAU	L6364642	1.2096508	-70.2053833	2021-09-30	16:01:00	obsr834444	S97712291	Traveling	124	10.983	2	1	G7432769
CO-VAU	L6364642	1.2096508	-70.2053833	2021-02-03	06:00:00	obsr910395	S93643323	Traveling	210	1.000	4	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2021-09-30	16:01:00	obsr433512	S97548827	Traveling	124	10.983	2	1	G7432769
CO-VAU	L6364642	1.2096508	-70.2053833	2021-10-09	05:00:00	obsr2774010	S95866140	Traveling	540	5.000	3	1	
CO-VAU	L7565209	1.0979648	-70.0527763	2021-02-03	06:00:00	obsr756695	S81499910	Traveling	550	3.500	2	1	G6296314
CO-VAU	L7565209	1.0979648	-70.0527763	2021-02-03	06:00:00	obsr121585	S81686100	Traveling	550	3.500	2	1	G6296314
CO-VAU	L10017912	1.0105579	-71.2914114	2022-05-14	06:15:00	obsr1198462	S110063177	Traveling	417	10.460	5	1	
CO-VAU	L10077839	1.1924639	-70.1934984	2022-12-06	06:42:00	obsr693372	S123668455	Traveling	308	4.840	4	1	
CO-VAU	L10285934	1.1291581	-70.1184843	2022-02-17	15:30:00	obsr92695	S102819094	Incidental			1	0	
CO-VAU	L10285917	1.2711272	-70.2028622	2022-03-26	05:54:00	obsr92695	S108785302	Traveling	50	0.500	1	0	
CO-VAU	L10285937	1.2194587	-70.1959493	2022-03-24	17:32:00	obsr92695	S108785399	Incidental			2	0	
CO-VAU	L10285945	1.2306800	-70.2306459	2022-02-18	15:28:00	obsr92695	S103047937	Traveling	90	3.000	1	0	
CO-VAU	L11222512	1.2595480	-70.2355450	2022-03-11	15:07:00	obsr835486	S104636600	Incidental			1	0	
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-09	15:16:00	obsr618885	S100465915	Traveling	146	13.690	5	1	G7691930
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-10	16:04:00	obsr535937	S100512103	Traveling	4	1.997	6	1	G7697464
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-09	15:16:00	obsr629016	S100465914	Traveling	146	13.690	5	1	G7691930
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-23	10:44:00	obsr675411	S108077624	Traveling	155	1.000	8	1	G8246012
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-23	10:44:00	obsr882835	S108077384	Traveling	155	1.000	8	1	G8246012
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-23	10:44:00	obsr162605	S107857699	Traveling	155	1.000	8	1	G8246012
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-23	10:44:00	obsr1451404	S108567070	Traveling	155	1.000	8	1	G8246012
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-23	10:44:00	obsr321933	S108076849	Traveling	155	1.000	8	1	G8246012
CO-VAU	L11222512	1.2595480	-70.2355450	2022-02-16	10:30:00	obsr1231533	S102937101	Traveling	400	3.000	2	1	G7892187
CO-VAU	L11222512	1.2595480	-70.2355450	2022-02-22	16:47:00	obsr1231533	S103545920	Traveling	92	2.810	12	1	G7923904
CO-VAU	L11222512	1.2595480	-70.2355450	2022-02-22	16:47:00	obsr674509	S103555236	Traveling	92	2.810	12	1	G7923904
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-26	06:19:00	obsr1451404	S108760662	Stationary	20		8	1	G8272615
CO-VAU	L11222512	1.2595480	-70.2355450	2022-08-07	06:32:00	obsr538843	S116641155	Traveling	56	10.060	4	1	G8774532
CO-VAU	L11222512	1.2595480	-70.2355450	2022-08-07	06:32:00	obsr3328394	S116641166	Traveling	56	10.060	4	1	G8774532
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-26	06:19:00	obsr901896	S109595375	Stationary	20		8	1	G8272615
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-22	06:15:00	obsr139848	S102356130	Incidental			7	0	G7848348
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-22	06:15:00	obsr335154	S102369249	Incidental			7	0	G7848348
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-17	17:24:00	obsr2067996	S125177533	Stationary	40		4	1	G9412311
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-26	06:19:00	obsr162605	S108249763	Stationary	20		8	1	G8272615
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-26	06:19:00	obsr321933	S108508630	Stationary	20		8	1	G8272615
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-13	05:43:00	obsr142405	S100800037	Traveling	33	1.687	7	1	G7709914
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-13	05:43:00	obsr1109684	S100808999	Traveling	33	1.687	7	1	G7709914
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-13	05:43:00	obsr52680	S100795086	Traveling	33	1.687	7	1	G7709914
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-13	05:43:00	obsr151037	S101038587	Traveling	33	1.687	7	1	G7709914
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-13	05:43:00	obsr535937	S100640939	Traveling	33	1.687	7	1	G7709914
CO-VAU	L11222512	1.2595480	-70.2355450	2022-01-22	08:00:00	obsr503461	S101908262	Stationary	120		3	0	
CO-VAU	L11222512	1.2595480	-70.2355450	2022-04-26	06:19:00	obsr675411	S108513475	Stationary	20		8	1	G8272615
